,Frequency,Angle_of_Attack(prediction),Chord_length,Free-stream_velocity,Suction_side_displacement_thickness
0,400.0,20.55644578337,0.3048,31.7,0.0033126600000000003
1,1250.0,17.002762094035987,0.1016,31.7,0.0418756
2,2500.0,20.669836169576286,0.3048,39.6,0.00579636
3,4000.0,0.0,0.02540000000000002,31.7,0.0004394719999999998
4,5000.0,0.0,0.0508,55.5,0.0007619299999999992
5,800.0,11.101401692189391,0.02540000000000002,39.6,0.0009074749999999996
6,999.9999999999998,19.79707729932454,0.0508,31.7,0.028985300000000002
7,500.0,8.549429228624524,0.2286,71.3,0.010440399999999999
8,400.0,10.340685549420911,0.1524,71.3,0.00752039
9,1250.0,8.709239731358203,0.1524,31.7,0.00525474
10,999.9999999999998,9.718630431846876,0.0508,31.7,0.0008121640000000006
11,8000.0,2.5579243757672163,0.3048,39.6,0.00495741
12,1600.0,14.182442344536607,0.02540000000000002,71.3,0.012180799999999999
13,1600.0,5.723589690808625,0.02540000000000002,71.3,0.004206539999999999
14,1600.0,7.633617815705513,0.2286,55.5,0.011170600000000001
15,6300.0,22.2,0.1016,39.6,0.04082680000000001
16,999.9999999999998,9.621401906148028,0.2286,39.6,0.00614329
17,315.0,7.463680319738838,0.1524,39.6,0.00909175
18,999.9999999999998,3.0311861967550144,0.2286,71.3,0.00293031
19,400.0,10.980613548121266,0.0508,55.5,0.00544854
20,4000.0,0.0,0.1524,39.6,0.0019328699999999997
21,10000.0,2.509540315039385,0.0508,71.3,0.0007404779999999993
22,5000.0,12.527210343751813,0.1524,31.7,0.025278500000000002
23,500.0,1.67561215758783,0.2286,71.3,0.00293031
24,315.0,16.644700829229457,0.0508,39.6,0.0282593
25,6300.0,2.2950701857074316,0.1016,39.6,0.0014633200000000006
26,999.9999999999998,11.369657798524056,0.0508,39.6,0.0015268899999999995
27,800.0,6.895393134141132,0.2286,39.6,0.00614329
28,5000.0,21.062618099796424,0.1016,39.6,0.04082680000000001
29,200.0,14.162110595045128,0.1016,71.3,0.0437259
30,999.9999999999998,8.967847231278185,0.02540000000000002,39.6,0.0172206
31,8000.0,1.829015844633732,0.1524,71.3,0.001598800000000001
32,1250.0,12.939282815747106,0.1524,39.6,0.00909175
33,8000.0,8.154818882169849,0.02540000000000002,39.6,0.013025299999999998
34,4000.0,2.100630993694354,0.3048,71.3,0.00497773
35,200.0,6.989328786922873,0.1016,71.3,0.0103088
36,2500.0,0.0,0.0508,39.6,0.0007918219999999993
37,500.0,4.207798746819648,0.2286,71.3,0.0051942
38,4000.0,10.481006265209547,0.02540000000000002,39.6,0.0172206
39,2500.0,14.865070943964852,0.1016,31.7,0.0418756
40,2500.0,1.5048252600144387,0.2286,71.3,0.00400603
41,5000.0,0.0,0.02540000000000002,55.5,0.0008732180000000003
42,999.9999999999998,14.270797976995194,0.1524,71.3,0.019300099999999997
43,200.0,22.2,0.0508,31.7,0.028985300000000002
44,315.0,12.405035905374211,0.3048,39.6,0.00579636
45,4000.0,4.839966626714146,0.02540000000000002,55.5,0.0008732180000000003
46,999.9999999999998,13.958028287215257,0.0508,55.5,0.0271925
47,5000.0,12.004949541442892,0.0508,55.5,0.0271925
48,10000.0,2.3908662268301946,0.1016,71.3,0.0012107200000000002
49,3150.0,11.625285832944176,0.02540000000000002,71.3,0.0008486329999999997
50,2500.0,0.0,0.1016,31.7,0.0015009199999999993
51,8000.0,1.7307554831230885,0.3048,71.3,0.00336729
52,8000.0,1.4899319719046238,0.02540000000000002,39.6,0.0009074749999999996
53,200.0,11.463764506807198,0.1524,31.7,0.025278500000000002
54,999.9999999999998,16.790139741322243,0.3048,71.3,0.00336729
55,4000.0,10.160405365746369,0.02540000000000002,31.7,0.017663099999999998
56,3150.0,0.0,0.2286,31.7,0.0027238
57,800.0,4.668122573915516,0.1524,39.6,0.002948039999999999
58,250.0,0.0,0.3048,31.7,0.0033126600000000003
59,5000.0,0.5003712182135631,0.2286,71.3,0.00400603
60,2000.0,2.518895891562968,0.3048,71.3,0.00336729
61,4000.0,0.0,0.0508,55.5,0.0007619299999999992
62,630.0,6.790217798339137,0.1524,31.7,0.00525474
63,2000.0,6.801120828340959,0.0508,71.3,0.00529514
64,5000.0,1.1095682168175163,0.2286,31.7,0.003723709999999999
65,2000.0,12.521820323653117,0.02540000000000002,31.7,0.017663099999999998
66,6300.0,8.859196548217732,0.02540000000000002,71.3,0.004206539999999999
67,2000.0,22.2,0.0508,71.3,0.034118300000000004
68,630.0,11.361903668953598,0.1524,39.6,0.0019328699999999997
69,999.9999999999998,5.816592467161819,0.2286,39.6,0.00253511
70,800.0,6.318278248513966,0.1524,31.7,0.00209405
71,1600.0,2.6456640628554178,0.0508,31.7,0.0008121640000000006
72,630.0,4.576073015757021,0.2286,39.6,0.00346574
73,4000.0,12.1491480287871,0.0508,31.7,0.028985300000000002
74,1600.0,8.502226143776333,0.0508,39.6,0.0007918219999999993
75,4000.0,8.187221310436849,0.02540000000000002,71.3,0.012180799999999999
76,250.0,7.82527208402196,0.2286,39.6,0.0123481
77,1600.0,0.0,0.1016,39.6,0.0024513799999999995
78,3150.0,4.522880405012577,0.02540000000000002,39.6,0.00042846399999999993
79,8000.0,0.0,0.02540000000000002,39.6,0.00042846399999999993
80,800.0,15.221307326532518,0.0508,31.7,0.028985300000000002
81,5000.0,14.122351017460126,0.02540000000000002,31.7,0.017663099999999998
