,Frequency(prediction),Angle_of_Attack,Chord_length,Free-stream_velocity,Suction_side_displacement_thickness
0,5744.122130571378,4.2,0.0508,71.3,0.0014278799999999994
1,2338.509035524424,3.3,0.1016,71.3,0.0020282200000000007
2,356.96478383053955,7.3,0.2286,31.7,0.0132672
3,1862.4945652183853,2.0,0.2286,71.3,0.00293031
4,6286.620143743503,4.8,0.02540000000000002,71.3,0.0008486329999999997
5,1568.7015204608033,2.7,0.1524,39.6,0.002948039999999999
6,659.5872106550664,5.3,0.2286,39.6,0.00614329
7,1343.9197101758964,15.4,0.0508,55.5,0.0271925
8,1002.1982898606993,15.4,0.0508,71.3,0.0264269
9,2421.321894795663,9.5,0.02540000000000002,71.3,0.004206539999999999
10,1745.3020342755328,0.0,0.1524,71.3,0.001598800000000001
11,1272.3006647378695,17.4,0.02540000000000002,31.7,0.017663099999999998
12,1821.8662888374079,15.4,0.0508,39.6,0.0282593
13,2827.2659271046696,6.7,0.1016,39.6,0.00578076
14,793.3529676047833,7.2,0.1524,71.3,0.00752039
15,5333.2818926607915,7.3,0.2286,39.6,0.0123481
16,1892.3769384144862,5.4,0.1524,31.7,0.00525474
17,16597.46991637467,0.0,0.02540000000000002,55.5,0.0004122899999999992
18,4021.9142713538076,11.2,0.0508,39.6,0.015047799999999998
19,1048.982490015748,7.3,0.2286,31.7,0.0132672
20,491.98915695229425,19.7,0.0508,39.6,0.036483999999999996
21,11535.658478473553,0.0,0.02540000000000002,31.7,0.0004394719999999998
22,1560.6432644734969,0.0,0.2286,71.3,0.00214345
23,200.0,15.6,0.1016,39.6,0.0528487
24,2531.664293039647,11.2,0.0508,71.3,0.014072
25,1991.6932644223416,15.4,0.0508,71.3,0.0264269
26,10569.723008866269,4.8,0.02540000000000002,55.5,0.0008732180000000003
27,1563.6927525567196,7.3,0.2286,71.3,0.010440399999999999
28,3671.015830243448,5.3,0.2286,39.6,0.00614329
29,670.0180315392095,4.0,0.3048,39.6,0.00579636
30,746.0293907492528,12.3,0.1016,71.3,0.033779199999999995
31,2346.7092996568945,15.4,0.0508,71.3,0.0264269
32,1240.5311315834385,15.4,0.0508,71.3,0.0264269
33,4395.422886846171,3.3,0.1016,55.5,0.0022109999999999994
34,2407.3430974716457,0.0,0.1016,71.3,0.0012107200000000002
35,2234.230723290754,3.3,0.1016,39.6,0.0024513799999999995
36,200.0,9.9,0.1524,71.3,0.019300099999999997
37,1692.5513148169198,2.0,0.2286,55.5,0.003135249999999999
38,1472.6319652006025,9.9,0.1524,31.7,0.025278500000000002
39,1413.84379498446,5.4,0.1524,55.5,0.00433288
40,1033.002889859135,0.0,0.1524,31.7,0.00209405
41,3420.174293410253,5.3,0.2286,39.6,0.00614329
42,8041.226335340708,4.8,0.02540000000000002,39.6,0.0009074749999999996
43,9085.737552352472,0.0,0.02540000000000002,55.5,0.0004122899999999992
44,4675.731535742471,0.0,0.3048,39.6,0.003101380000000001
45,1841.3587600208223,0.0,0.3048,71.3,0.00266337
46,5939.87040364263,0.0,0.3048,31.7,0.0033126600000000003
47,4807.113778051129,9.9,0.1524,71.3,0.019300099999999997
48,1609.1809964934619,5.3,0.2286,39.6,0.00614329
49,2284.0108437365234,12.3,0.1016,55.5,0.0368233
50,1484.0030291633527,15.4,0.0508,39.6,0.0282593
